event_date,stock_id,stock_name,lead_factor,event_type,factor_before,factor_after,factor_change,deeptrend_before,deeptrend_after,close_at_event,price_drop_after,lead_days,close_1d,return_1d,close_3d,return_3d,close_5d,return_5d,close_10d,return_10d
2026-06-09,3062.TW,建漢,技術面,因子轉弱,5.0,-30.0,-35.0,14.0,-44.0,26.2,True,3,26.45,0.9541984732824428,24.9,-4.961832061068705,25.15,-4.007633587786262,25.1,-4.19847328244274
2026-06-09,3062.TW,建漢,籌碼面,因子轉弱,30.0,-80.0,-110.0,14.0,-44.0,26.2,True,3,26.45,0.9541984732824428,24.9,-4.961832061068705,25.15,-4.007633587786262,25.1,-4.19847328244274
2026-06-09,3081.TWO,聯亞,技術面,因子轉弱,-10.0,-55.0,-45.0,-24.0,-52.0,2495.0,True,3,2490.0,-0.2004008016032064,2165.0,-13.226452905811623,2335.0,-6.4128256513026045,2155.0,-13.627254509018035
2026-06-09,3105.TWO,穩懋,技術面,因子轉弱,-20.0,-55.0,-35.0,-28.0,-42.0,451.5,False,,496.5,9.966777408637874,481.5,6.64451827242525,511.0,13.178294573643413,478.0,5.869324473975636
2026-06-09,3481.TW,群創,籌碼面,因子轉弱,-15.0,-55.0,-40.0,-4.0,-20.0,48.35,False,,49.1,1.5511892450879008,46.95,-2.8955532574974114,53.3,10.237849017580135,69.4,43.53671147880042
2026-06-09,4908.TWO,前鼎,技術面,因子轉弱,-30.0,-55.0,-25.0,-24.0,-24.0,204.0,True,3,222.0,8.823529411764707,192.5,-5.637254901960785,196.0,-3.9215686274509802,233.0,14.215686274509803
2026-06-09,4966.TWO,譜瑞-KY,技術面,因子轉弱,-20.0,-55.0,-35.0,-16.0,-30.0,663.0,False,,691.0,4.223227752639517,657.0,-0.904977375565611,675.0,1.809954751131222,664.0,0.1508295625942685
2026-06-09,6213.TW,聯茂,技術面,因子轉弱,5.0,-45.0,-50.0,22.0,-40.0,243.5,False,,257.0,5.544147843942506,248.0,1.8480492813141685,258.0,5.95482546201232,309.0,26.899383983572893
2026-06-09,6213.TW,聯茂,籌碼面,因子轉弱,50.0,-55.0,-105.0,22.0,-40.0,243.5,False,,257.0,5.544147843942506,248.0,1.8480492813141685,258.0,5.95482546201232,309.0,26.899383983572893
2026-06-09,6239.TW,力成,技術面,因子轉弱,5.0,-20.0,-25.0,-20.0,-30.0,309.0,False,,321.0,3.8834951456310676,333.0,7.766990291262135,346.5,12.135922330097088,338.0,9.385113268608414
2026-06-09,6274.TWO,台燿,技術面,因子轉弱,15.0,-20.0,-35.0,18.0,12.0,1535.0,True,3,1615.0,5.211726384364821,1475.0,-3.908794788273615,1570.0,2.2801302931596092,1765.0,14.983713355048861
2026-06-09,6488.TWO,環球晶,籌碼面,因子轉弱,30.0,-45.0,-75.0,8.0,-22.0,768.0,False,,803.0,4.557291666666666,786.0,2.34375,950.0,23.697916666666664,965.0,25.651041666666668
2026-06-09,6669.TW,緯穎,技術面,因子轉弱,55.0,15.0,-40.0,-2.0,-12.0,5275.0,True,5,5300.0,0.47393364928909953,5445.0,3.2227488151658767,4880.0,-7.488151658767772,4605.0,-12.701421800947868
2026-06-09,7769.TW,鴻勁,籌碼面,因子轉弱,-15.0,-45.0,-30.0,-14.0,-32.0,7035.0,True,10,6945.0,-1.279317697228145,7055.0,0.28429282160625446,7360.0,4.619758351101635,6755.0,-3.9800995024875623
2026-06-09,8215.TW,明基材,籌碼面,因子轉弱,50.0,-80.0,-130.0,22.0,-30.0,27.85,False,,28.8,3.411131059245958,28.55,2.5134649910233366,29.15,4.66786355475762,30.25,8.617594254937158
2026-06-09,9105.TW,泰金寶-DR,技術面,因子轉弱,45.0,5.0,-40.0,-4.0,-10.0,10.35,True,1,9.71,-6.1835748792270415,9.24,-10.724637681159416,9.55,-7.729468599033806,10.0,-3.3816425120772915
2026-06-10,1303.TW,南亞,籌碼面,因子轉弱,80.0,30.0,-50.0,34.0,18.0,99.2,False,,96.9,-2.318548387096771,106.5,7.3588709677419315,115.0,15.927419354838706,155.0,56.25
2026-06-10,2317.TW,鴻海,籌碼面,因子轉弱,50.0,-80.0,-130.0,26.0,-30.0,277.5,True,1,258.5,-6.846846846846846,260.5,-6.126126126126126,269.0,-3.063063063063063,257.5,-7.207207207207207
2026-06-10,2329.TW,華泰,技術面,因子轉弱,-20.0,-45.0,-25.0,-40.0,-40.0,56.2,True,1,52.3,-6.93950177935944,53.8,-4.2704626334519675,54.0,-3.9145907473309656,56.9,1.24555160142348
2026-06-10,2337.TW,旺宏,技術面,因子轉弱,-20.0,-45.0,-25.0,12.0,-58.0,145.5,True,1,140.0,-3.7800687285223367,146.5,0.6872852233676976,166.5,14.432989690721648,161.5,10.996563573883162
2026-06-10,2337.TW,旺宏,籌碼面,因子轉弱,50.0,-100.0,-150.0,12.0,-58.0,145.5,True,1,140.0,-3.7800687285223367,146.5,0.6872852233676976,166.5,14.432989690721648,161.5,10.996563573883162
2026-06-10,2376.TW,技嘉,籌碼面,因子轉弱,80.0,50.0,-30.0,34.0,22.0,359.0,True,1,340.0,-5.2924791086350975,370.0,3.064066852367688,348.0,-3.064066852367688,334.0,-6.963788300835655
2026-06-10,2382.TW,廣達,籌碼面,因子轉弱,60.0,30.0,-30.0,26.0,14.0,375.0,True,5,370.0,-1.3333333333333335,372.0,-0.8,362.5,-3.3333333333333335,366.5,-2.2666666666666666
2026-06-10,2383.TW,台光電,籌碼面,因子轉弱,50.0,20.0,-30.0,16.0,20.0,5065.0,True,3,5095.0,0.5923000987166831,4830.0,-4.639684106614018,5120.0,1.085883514313919,5640.0,11.352418558736426
2026-06-10,2401.TW,凌陽,籌碼面,因子轉弱,20.0,-30.0,-50.0,0.0,-20.0,26.5,False,,27.55,3.962264150943399,28.6,7.924528301886798,30.75,16.037735849056602,34.9,31.698113207547163
2026-06-10,2603.TW,長榮,籌碼面,因子轉弱,30.0,-80.0,-110.0,14.0,-30.0,222.0,True,10,226.0,1.8018018018018018,228.0,2.7027027027027026,220.5,-0.6756756756756757,185.0,-16.666666666666664
2026-06-10,2609.TW,陽明,技術面,因子轉弱,15.0,-20.0,-35.0,-26.0,-40.0,51.6,False,,52.7,2.131782945736437,52.4,1.5503875968992191,51.0,-1.1627906976744213,51.4,-0.3875968992248117
2026-06-10,2707.TW,晶華,技術面,因子轉弱,50.0,-5.0,-55.0,40.0,18.0,178.0,False,,179.5,0.8426966292134831,179.5,0.8426966292134831,180.0,1.1235955056179776,180.0,1.1235955056179776
2026-06-10,3017.TW,奇鋐,籌碼面,因子轉弱,-45.0,-80.0,-35.0,-26.0,-36.0,2545.0,True,1,2335.0,-8.25147347740668,2405.0,-5.50098231827112,2370.0,-6.8762278978389,2505.0,-1.5717092337917484
2026-06-10,3035.TW,智原,籌碼面,因子轉弱,-15.0,-55.0,-40.0,-28.0,-40.0,186.0,True,1,178.0,-4.301075268817205,184.0,-1.0752688172043012,201.0,8.064516129032258,229.0,23.118279569892472
2026-06-10,3062.TW,建漢,技術面,因子轉弱,-30.0,-55.0,-25.0,-44.0,-54.0,26.45,True,1,24.9,-5.860113421550097,25.6,-3.2136105860113338,25.15,-4.914933837429114,24.95,-5.671077504725898
2026-06-10,3163.TWO,波若威,技術面,因子轉弱,-20.0,-45.0,-25.0,-38.0,-40.0,982.0,True,1,843.0,-14.15478615071283,860.0,-12.423625254582484,876.0,-10.79429735234216,800.0,-18.533604887983707
2026-06-10,3231.TW,緯創,籌碼面,因子轉弱,50.0,-80.0,-130.0,22.0,-30.0,165.5,True,1,152.5,-7.854984894259818,156.0,-5.740181268882175,158.0,-4.531722054380665,160.0,-3.3232628398791544
2026-06-10,4960.TW,誠美材,籌碼面,因子轉弱,60.0,30.0,-30.0,6.0,-10.0,30.7,True,1,28.95,-5.700325732899024,28.55,-7.003257328990224,30.15,-1.7915309446254093,27.45,-10.586319218241043
2026-06-10,6274.TWO,台燿,籌碼面,因子轉弱,50.0,20.0,-30.0,12.0,4.0,1615.0,True,1,1475.0,-8.6687306501548,1430.0,-11.455108359133128,1610.0,-0.30959752321981426,1700.0,5.263157894736842
2026-06-10,6285.TW,啟碁,籌碼面,因子轉弱,80.0,-80.0,-160.0,24.0,-36.0,286.5,True,1,272.5,-4.886561954624781,270.0,-5.7591623036649215,265.5,-7.329842931937172,256.5,-10.471204188481675
2026-06-10,6488.TWO,環球晶,籌碼面,因子轉弱,-45.0,-100.0,-55.0,-22.0,-44.0,803.0,False,,786.0,-2.1170610211706102,864.0,7.596513075965131,1045.0,30.136986301369863,1040.0,29.514321295143215
2026-06-10,8215.TW,明基材,技術面,因子轉弱,5.0,-20.0,-25.0,-30.0,-40.0,28.8,False,,28.55,-0.8680555555555556,28.65,-0.5208333333333408,29.15,1.2152777777777704,29.55,2.6041666666666665
2026-06-11,00403A.TW,主動統一升級50,籌碼面,因子轉弱,30.0,-80.0,-110.0,4.0,-40.0,9.99,False,,9.99,0.0,10.7,7.107107107107098,10.75,7.607607607607606,10.56,5.705705705705708
2026-06-11,0056.TW,元大高股息,技術面,因子轉弱,5.0,-20.0,-25.0,-20.0,-40.0,49.59,False,,49.59,0.0,51.55,3.9524097600322516,51.95,4.759023996773542,51.45,3.7507562008469435
2026-06-11,00878.TW,國泰永續高股息,技術面,因子轉弱,5.0,-20.0,-25.0,26.0,16.0,31.6,False,,31.6,0.0,32.91,4.145569620253149,33.27,5.2848101265822836,32.71,3.512658227848099
2026-06-11,1303.TW,南亞,技術面,因子轉弱,15.0,-10.0,-25.0,18.0,-36.0,96.9,False,,96.9,0.0,115.0,18.67905056759545,126.5,30.546955624355,148.0,52.734778121775015
2026-06-11,1303.TW,南亞,籌碼面,因子轉弱,30.0,-80.0,-110.0,18.0,-36.0,96.9,False,,96.9,0.0,115.0,18.67905056759545,126.5,30.546955624355,148.0,52.734778121775015
2026-06-11,1409.TW,新纖,技術面,因子轉弱,5.0,-20.0,-25.0,-28.0,-40.0,24.65,False,,24.65,0.0,26.9,9.127789046653144,27.95,13.387423935091281,26.1,5.8823529411764826
2026-06-11,2002.TW,中鋼,技術面,因子轉弱,-5.0,-30.0,-25.0,-24.0,-34.0,18.55,False,,18.55,0.0,18.65,0.539083557951471,19.1,2.9649595687331574,19.0,2.4258760107816673
2026-06-11,2027.TW,大成鋼,技術面,因子轉弱,5.0,-20.0,-25.0,26.0,16.0,42.55,True,10,42.55,0.0,41.7,-1.997649823736767,41.7,-1.997649823736767,39.9,-6.2279670975323125
2026-06-11,2308.TW,台達電,技術面,因子轉弱,30.0,-20.0,-50.0,24.0,-30.0,2160.0,True,10,2160.0,0.0,2445.0,13.194444444444445,2155.0,-0.23148148148148145,1810.0,-16.203703703703702
2026-06-11,2308.TW,台達電,籌碼面,因子轉弱,30.0,-55.0,-85.0,24.0,-30.0,2160.0,True,10,2160.0,0.0,2445.0,13.194444444444445,2155.0,-0.23148148148148145,1810.0,-16.203703703703702
2026-06-11,2312.TW,金寶,技術面,因子轉弱,5.0,-20.0,-25.0,-20.0,-20.0,34.9,True,10,34.9,0.0,34.75,-0.42979942693409334,34.85,-0.143266475644691,33.5,-4.011461318051572
2026-06-11,2330.TW,台積電,技術面,因子轉弱,5.0,-30.0,-35.0,-20.0,-34.0,2250.0,False,,2250.0,0.0,2400.0,6.666666666666667,2385.0,6.0,2340.0,4.0
2026-06-11,2331.TW,精英,技術面,因子轉弱,15.0,-20.0,-35.0,-24.0,-38.0,20.65,False,,20.65,0.0,21.0,1.6949152542372952,22.25,7.748184019370467,20.6,-0.24213075060531314
2026-06-11,2345.TW,智邦,技術面,因子轉弱,5.0,-45.0,-50.0,-16.0,-48.0,2275.0,False,,2275.0,0.0,2520.0,10.76923076923077,2495.0,9.670329670329672,2380.0,4.615384615384616
2026-06-11,2345.TW,智邦,籌碼面,因子轉弱,-45.0,-75.0,-30.0,-16.0,-48.0,2275.0,False,,2275.0,0.0,2520.0,10.76923076923077,2495.0,9.670329670329672,2380.0,4.615384615384616
2026-06-11,2376.TW,技嘉,技術面,因子轉弱,5.0,-20.0,-25.0,22.0,12.0,340.0,True,10,340.0,0.0,348.0,2.3529411764705883,347.5,2.2058823529411766,319.5,-6.029411764705882
2026-06-11,2382.TW,廣達,技術面,因子轉弱,5.0,-20.0,-25.0,14.0,16.0,370.0,False,,370.0,0.0,362.5,-2.027027027027027,374.0,1.0810810810810811,362.0,-2.1621621621621623
2026-06-11,2408.TW,南亞科,技術面,因子轉弱,5.0,-20.0,-25.0,-30.0,-40.0,340.0,False,,340.0,0.0,425.0,25.0,437.0,28.52941176470588,449.0,32.05882352941177
2026-06-11,2409.TW,友達,技術面,因子轉弱,5.0,-20.0,-25.0,-20.0,-38.0,23.15,False,,23.15,0.0,23.9,3.2397408207343417,26.25,13.39092872570195,27.95,20.73434125269979
2026-06-11,2454.TW,聯發科,技術面,因子轉弱,30.0,-10.0,-40.0,-10.0,-26.0,4085.0,True,10,4085.0,0.0,4560.0,11.627906976744185,4460.0,9.179926560587514,3880.0,-5.018359853121175
2026-06-11,2485.TW,兆赫,技術面,因子轉弱,-5.0,-45.0,-40.0,-32.0,-30.0,64.8,True,3,64.8,0.0,60.5,-6.635802469135799,63.0,-2.7777777777777732,52.2,-19.444444444444436
2026-06-11,2498.TW,宏達電,技術面,因子轉弱,5.0,-30.0,-35.0,-38.0,-52.0,42.0,False,,42.0,0.0,44.1,5.000000000000003,47.5,13.095238095238097,42.9,2.1428571428571392
2026-06-11,2707.TW,晶華,籌碼面,因子轉弱,50.0,20.0,-30.0,18.0,28.0,179.5,False,,179.5,0.0,180.0,0.2785515320334262,180.0,0.2785515320334262,178.5,-0.5571030640668524
2026-06-11,3017.TW,奇鋐,技術面,因子轉弱,-10.0,-30.0,-20.0,-36.0,-42.0,2335.0,True,10,2335.0,0.0,2370.0,1.4989293361884368,2365.0,1.284796573875803,2255.0,-3.4261241970021414
2026-06-11,3037.TW,欣興,技術面,因子轉弱,30.0,-10.0,-40.0,-10.0,-24.0,854.0,False,,854.0,0.0,981.0,14.8711943793911,988.0,15.690866510538642,975.0,14.168618266978921
2026-06-11,3105.TWO,穩懋,技術面,因子轉弱,20.0,-5.0,-25.0,-12.0,-2.0,481.5,True,10,481.5,0.0,511.0,6.12668743509865,519.0,7.78816199376947,424.0,-11.941848390446522
2026-06-11,3189.TW,景碩,技術面,因子轉弱,20.0,0.0,-20.0,8.0,8.0,619.0,False,,619.0,0.0,642.0,3.715670436187399,706.0,14.054927302100161,797.0,28.75605815831987
2026-06-11,3189.TW,景碩,量價面,因子轉弱,0.0,-20.0,-20.0,8.0,8.0,619.0,False,,619.0,0.0,642.0,3.715670436187399,706.0,14.054927302100161,797.0,28.75605815831987
2026-06-11,3211.TWO,順達,技術面,因子轉弱,-20.0,-45.0,-25.0,-8.0,-18.0,398.5,False,,398.5,0.0,428.5,7.528230865746549,428.0,7.402760351317441,390.0,-2.132998745294856
2026-06-11,3231.TW,緯創,技術面,因子轉弱,5.0,-20.0,-25.0,-30.0,-48.0,152.5,False,,152.5,0.0,158.0,3.606557377049181,162.5,6.557377049180328,153.0,0.32786885245901637
2026-06-11,3324.TWO,雙鴻,技術面,因子轉弱,5.0,-20.0,-25.0,22.0,-8.0,998.0,False,,998.0,0.0,1055.0,5.7114228456913825,1050.0,5.210420841683367,970.0,-2.80561122244489
2026-06-11,3324.TWO,雙鴻,籌碼面,因子轉弱,50.0,0.0,-50.0,22.0,-8.0,998.0,False,,998.0,0.0,1055.0,5.7114228456913825,1050.0,5.210420841683367,970.0,-2.80561122244489
2026-06-11,3673.TW,TPK-KY,技術面,因子轉弱,5.0,-20.0,-25.0,-18.0,-14.0,78.7,False,,78.7,0.0,78.8,0.12706480304954804,86.6,10.038119440914855,76.5,-2.7954256670902193
2026-06-11,4908.TWO,前鼎,籌碼面,因子轉弱,70.0,0.0,-70.0,10.0,-18.0,192.5,True,10,192.5,0.0,196.0,1.8181818181818181,193.0,0.2597402597402597,185.0,-3.896103896103896
2026-06-11,4931.TWO,新盛力,技術面,因子轉弱,60.0,5.0,-55.0,53.0,2.0,234.0,False,,234.0,0.0,252.0,7.6923076923076925,253.0,8.11965811965812,231.5,-1.0683760683760684
2026-06-11,4931.TWO,新盛力,籌碼面,因子轉弱,60.0,0.0,-60.0,53.0,2.0,234.0,False,,234.0,0.0,252.0,7.6923076923076925,253.0,8.11965811965812,231.5,-1.0683760683760684
2026-06-11,4931.TWO,新盛力,量價面,因子轉弱,25.0,0.0,-25.0,53.0,2.0,234.0,False,,234.0,0.0,252.0,7.6923076923076925,253.0,8.11965811965812,231.5,-1.0683760683760684
2026-06-11,4966.TWO,譜瑞-KY,技術面,因子轉弱,-20.0,-45.0,-25.0,-16.0,-18.0,657.0,True,10,657.0,0.0,675.0,2.73972602739726,675.0,2.73972602739726,608.0,-7.4581430745814306
2026-06-11,5289.TWO,宜鼎,技術面,因子轉弱,80.0,-10.0,-90.0,56.0,-4.0,1710.0,True,10,1710.0,0.0,1920.0,12.280701754385964,1855.0,8.47953216374269,1605.0,-6.140350877192982
2026-06-11,5289.TWO,宜鼎,籌碼面,因子轉弱,60.0,0.0,-60.0,56.0,-4.0,1710.0,True,10,1710.0,0.0,1920.0,12.280701754385964,1855.0,8.47953216374269,1605.0,-6.140350877192982
2026-06-11,6116.TW,彩晶,技術面,因子轉弱,15.0,-20.0,-35.0,30.0,16.0,14.2,False,,14.2,0.0,16.6,16.901408450704242,18.25,28.521126760563387,18.25,28.521126760563387
2026-06-11,6669.TW,緯穎,技術面,因子轉弱,5.0,-45.0,-50.0,-20.0,-48.0,4900.0,True,10,5445.0,11.122448979591837,4880.0,-0.40816326530612246,5080.0,3.6734693877551026,4280.0,-12.653061224489795
2026-06-11,8046.TW,南電,技術面,因子轉弱,55.0,-35.0,-90.0,46.0,-2.0,807.0,False,,807.0,0.0,902.0,11.771995043370508,885.0,9.66542750929368,1125.0,39.405204460966544
2026-06-11,8046.TW,南電,籌碼面,因子轉弱,60.0,30.0,-30.0,46.0,-2.0,807.0,False,,807.0,0.0,902.0,11.771995043370508,885.0,9.66542750929368,1125.0,39.405204460966544
2026-06-11,8215.TW,明基材,技術面,因子轉弱,-20.0,-45.0,-25.0,-40.0,-50.0,28.55,False,,28.55,0.0,29.15,2.101576182136595,32.05,12.259194395796836,28.15,-1.4010507880910759
2026-06-11,8358.TWO,金居,技術面,因子轉弱,20.0,-10.0,-30.0,2.0,-4.0,540.0,False,,540.0,0.0,624.0,15.555555555555555,640.0,18.51851851851852,570.0,5.555555555555555
2026-06-11,9105.TW,泰金寶-DR,技術面,因子轉弱,20.0,-20.0,-40.0,-4.0,16.0,9.24,False,,9.24,0.0,9.55,3.35497835497836,9.5,2.8138528138528116,9.32,0.8658008658008665
2026-06-12,2313.TW,華通,籌碼面,因子轉弱,60.0,-35.0,-95.0,36.0,-2.0,275.0,True,1,263.0,-4.363636363636364,249.0,-9.454545454545455,259.5,-5.636363636363637,,
2026-06-12,2609.TW,陽明,技術面,因子轉弱,55.0,-20.0,-75.0,0.0,-30.0,51.1,False,,52.4,2.544031311154593,51.0,-0.1956947162426642,51.3,0.39138943248531455,,
2026-06-12,8046.TW,南電,籌碼面,因子轉弱,30.0,-80.0,-110.0,-2.0,-46.0,807.0,False,,819.0,1.486988847583643,902.0,11.771995043370508,874.0,8.302354399008674,,
2026-06-13,1409.TW,新纖,籌碼面,因子轉弱,30.0,-35.0,-65.0,4.0,-6.0,25.5,False,,26.9,5.490196078431367,27.95,9.6078431372549,28.55,11.960784313725494,,
2026-06-13,2312.TW,金寶,技術面,因子轉弱,-20.0,-45.0,-25.0,12.0,-40.0,34.95,False,,34.75,-0.5722460658083056,34.85,-0.2861230329041528,34.55,-1.1444921316166112,,
2026-06-13,2312.TW,金寶,籌碼面,因子轉弱,50.0,-55.0,-105.0,12.0,-40.0,34.95,False,,34.75,-0.5722460658083056,34.85,-0.2861230329041528,34.55,-1.1444921316166112,,
2026-06-13,2313.TW,華通,技術面,因子轉弱,30.0,-30.0,-60.0,-2.0,0.0,263.0,True,1,249.0,-5.323193916349809,264.0,0.38022813688212925,243.0,-7.604562737642586,,
2026-06-13,2317.TW,鴻海,技術面,因子轉弱,-10.0,-45.0,-35.0,-36.0,-30.0,260.5,False,,269.0,3.262955854126679,272.0,4.414587332053743,259.5,-0.3838771593090211,,
2026-06-13,2331.TW,精英,技術面,因子轉弱,-20.0,-45.0,-25.0,0.0,-32.0,21.3,False,,21.0,-1.4084507042253553,22.25,4.4600938967136114,22.3,4.694835680751173,,
2026-06-13,2331.TW,精英,籌碼面,因子轉弱,20.0,-35.0,-55.0,0.0,-32.0,21.3,False,,21.0,-1.4084507042253553,22.25,4.4600938967136114,22.3,4.694835680751173,,
2026-06-13,2383.TW,台光電,技術面,因子轉弱,80.0,-10.0,-90.0,64.0,-22.0,4830.0,False,,5120.0,6.004140786749482,5200.0,7.6604554865424435,5700.0,18.012422360248447,,
2026-06-13,2383.TW,台光電,籌碼面,因子轉弱,80.0,-45.0,-125.0,64.0,-22.0,4830.0,False,,5120.0,6.004140786749482,5200.0,7.6604554865424435,5700.0,18.012422360248447,,
2026-06-13,2485.TW,兆赫,籌碼面,因子轉弱,60.0,-75.0,-135.0,6.0,-44.0,64.8,True,1,60.5,-6.635802469135799,63.0,-2.7777777777777732,57.4,-11.419753086419751,,
2026-06-13,2748.TW,雲品,技術面,因子轉弱,50.0,25.0,-25.0,32.0,30.0,40.15,False,,40.7,1.3698630136986407,40.75,1.4943960149439637,39.9,-0.6226650062266501,,
2026-06-13,3037.TW,欣興,技術面,因子轉弱,-10.0,-45.0,-35.0,-24.0,-20.0,902.0,False,,981.0,8.758314855875831,988.0,9.534368070953436,974.0,7.982261640798225,,
2026-06-13,3189.TW,景碩,籌碼面,因子轉弱,30.0,-55.0,-85.0,8.0,-24.0,610.0,False,,642.0,5.245901639344262,706.0,15.737704918032788,727.0,19.18032786885246,,
